timestamp,direction,is_win
2023-06-16 12:00:00,LONG,1.0
2024-01-12 12:00:00,SHORT,0.0
2024-04-12 12:00:00,SHORT,1.0
2025-10-16 12:00:00,LONG,1.0
2022-01-05 12:00:00,SHORT,1.0
2023-04-07 12:00:00,SHORT,0.0
2023-06-05 12:00:00,SHORT,1.0
2023-06-15 12:00:00,LONG,1.0
2023-07-06 12:00:00,SHORT,0.0
2024-06-07 12:00:00,SHORT,1.0
2024-07-08 12:00:00,LONG,0.0
2024-11-06 00:00:00,LONG,1.0
2025-01-07 12:00:00,SHORT,1.0
2024-04-19 00:00:00,LONG,0.0
2024-06-08 00:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-11-14 00:00:00,SHORT,0.0
2025-10-09 12:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-01-20 00:00:00,SHORT,1.0
2025-05-16 00:00:00,SHORT,0.0
2022-11-08 00:00:00,SHORT,1.0
2023-04-19 00:00:00,SHORT,1.0
2024-12-07 00:00:00,SHORT,1.0
2025-01-19 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,1.0
2025-07-23 12:00:00,SHORT,0.0
2025-10-09 12:00:00,SHORT,1.0
2025-11-12 12:00:00,SHORT,1.0
2022-01-19 00:00:00,SHORT,1.0
2022-02-17 00:00:00,SHORT,1.0
2022-09-14 00:00:00,SHORT,1.0
2023-08-15 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2025-01-09 00:00:00,SHORT,1.0
2025-11-13 12:00:00,SHORT,1.0
2024-03-27 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-08-27 00:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,0.0
2025-05-15 12:00:00,SHORT,1.0
2024-11-06 12:00:00,LONG,1.0
2024-12-09 00:00:00,SHORT,1.0
2025-03-04 00:00:00,SHORT,0.0
2022-02-17 00:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-08 00:00:00,SHORT,1.0
2025-01-19 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2021-05-04 00:00:00,SHORT,1.0
2021-07-16 00:00:00,SHORT,0.0
2022-01-05 12:00:00,SHORT,1.0
2022-01-27 12:00:00,LONG,1.0
2023-06-05 12:00:00,SHORT,1.0
2024-04-19 00:00:00,LONG,1.0
2024-09-18 12:00:00,LONG,1.0
2025-01-19 12:00:00,SHORT,1.0
2025-04-15 12:00:00,SHORT,0.0
2023-05-03 12:00:00,SHORT,1.0
2024-03-13 00:00:00,SHORT,1.0
2024-04-06 00:00:00,LONG,1.0
2024-08-27 12:00:00,SHORT,0.0
2025-01-07 12:00:00,SHORT,1.0
2025-01-19 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-10-18 12:00:00,SHORT,1.0
2025-10-25 12:00:00,SHORT,1.0
2020-07-10 00:00:00,SHORT,1.0
2020-09-03 12:00:00,SHORT,1.0
2021-09-19 00:00:00,SHORT,1.0
2021-12-03 12:00:00,SHORT,1.0
2023-02-09 12:00:00,SHORT,0.0
2023-03-22 12:00:00,SHORT,0.0
2023-04-19 00:00:00,SHORT,1.0
2024-03-03 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2025-03-09 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,0.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2023-02-15 12:00:00,LONG,0.0
2024-06-08 00:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-07 12:00:00,SHORT,1.0
2025-03-06 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2025-11-13 12:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-07-23 12:00:00,SHORT,1.0
2021-03-12 12:00:00,SHORT,0.0
2021-07-09 00:00:00,SHORT,1.0
2022-02-18 12:00:00,SHORT,1.0
2022-05-09 00:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,1.0
2024-04-01 00:00:00,SHORT,1.0
2024-04-19 00:00:00,LONG,0.0
2024-06-17 00:00:00,LONG,0.0
2024-09-18 12:00:00,LONG,0.0
2025-05-08 12:00:00,LONG,0.0
2022-01-05 12:00:00,SHORT,0.0
2023-06-15 00:00:00,LONG,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-07 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-09-17 12:00:00,SHORT,1.0
2025-08-25 12:00:00,SHORT,1.0
2025-09-22 00:00:00,SHORT,0.0
2023-09-04 00:00:00,SHORT,1.0
2023-11-17 00:00:00,SHORT,0.0
2024-06-07 12:00:00,SHORT,1.0
2024-11-06 12:00:00,LONG,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2020-02-15 12:00:00,SHORT,1.0
2021-07-13 00:00:00,SHORT,0.0
2022-09-13 12:00:00,SHORT,1.0
2023-02-20 12:00:00,SHORT,1.0
2023-04-19 00:00:00,SHORT,1.0
2023-10-20 00:00:00,LONG,1.0
2024-03-14 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-12-08 12:00:00,SHORT,1.0
2025-01-19 12:00:00,SHORT,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2022-09-14 00:00:00,SHORT,0.0
2023-02-24 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-08 12:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-03-04 00:00:00,SHORT,0.0
2025-05-08 12:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,1.0
2025-01-06 00:00:00,SHORT,0.0
2025-06-30 00:00:00,SHORT,0.0
2024-10-24 12:00:00,SHORT,1.0
2024-11-12 12:00:00,SHORT,0.0
2025-01-07 12:00:00,SHORT,1.0
2025-01-19 00:00:00,SHORT,1.0
2025-02-24 12:00:00,SHORT,0.0
2025-03-08 00:00:00,SHORT,1.0
2025-08-13 00:00:00,SHORT,1.0
2025-11-11 12:00:00,SHORT,1.0
2024-10-17 00:00:00,SHORT,0.0
2025-01-07 12:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2021-01-08 00:00:00,SHORT,1.0
2021-02-11 12:00:00,SHORT,1.0
2021-09-07 12:00:00,SHORT,1.0
2023-04-07 00:00:00,SHORT,0.0
2023-06-05 12:00:00,SHORT,0.0
2024-04-12 12:00:00,SHORT,1.0
2024-11-24 00:00:00,SHORT,0.0
2025-01-08 00:00:00,SHORT,0.0
2025-01-20 12:00:00,SHORT,0.0
2025-05-08 12:00:00,LONG,1.0
2025-07-23 12:00:00,SHORT,1.0
2025-03-04 12:00:00,SHORT,1.0
2026-01-08 00:00:00,,
2021-06-18 12:00:00,SHORT,1.0
2022-01-05 12:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,1.0
2023-02-15 12:00:00,LONG,0.0
2023-03-12 12:00:00,LONG,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-07 00:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-01-08 00:00:00,SHORT,1.0
2025-01-20 00:00:00,SHORT,1.0
2025-04-10 12:00:00,LONG,1.0
2025-10-07 00:00:00,SHORT,1.0
2026-01-08 00:00:00,,
2025-03-28 00:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2022-01-19 12:00:00,SHORT,1.0
2023-08-16 12:00:00,SHORT,1.0
2023-12-21 12:00:00,LONG,1.0
2024-03-30 12:00:00,SHORT,1.0
2024-09-18 12:00:00,LONG,0.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-11-11 00:00:00,SHORT,0.0
2021-11-11 00:00:00,SHORT,1.0
2023-03-03 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-06-08 00:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2025-09-22 00:00:00,SHORT,1.0
2024-07-22 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2025-01-21 00:00:00,SHORT,1.0
2025-05-15 12:00:00,SHORT,1.0
2026-01-08 00:00:00,,
2023-08-15 12:00:00,SHORT,1.0
2024-08-08 00:00:00,LONG,1.0
2025-01-07 12:00:00,SHORT,0.0
2025-05-15 00:00:00,SHORT,1.0
2020-10-28 12:00:00,SHORT,0.0
2021-04-15 12:00:00,SHORT,1.0
2021-11-26 00:00:00,SHORT,1.0
2023-08-15 12:00:00,SHORT,1.0
2023-12-28 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-12-08 00:00:00,SHORT,1.0
2025-01-19 12:00:00,SHORT,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-10-09 00:00:00,SHORT,1.0
2024-10-11 12:00:00,LONG,1.0
2024-12-17 12:00:00,SHORT,0.0
2025-01-08 00:00:00,SHORT,1.0
2025-03-12 00:00:00,SHORT,0.0
2025-05-29 12:00:00,SHORT,1.0
2021-04-12 12:00:00,SHORT,1.0
2021-06-05 12:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,1.0
2022-11-08 00:00:00,SHORT,1.0
2023-04-19 00:00:00,SHORT,1.0
2023-06-05 12:00:00,SHORT,1.0
2023-08-15 12:00:00,SHORT,1.0
2024-03-13 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-07 00:00:00,SHORT,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-05-15 12:00:00,SHORT,1.0
2022-01-05 12:00:00,SHORT,1.0
2024-01-16 12:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-11-06 12:00:00,LONG,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-08-07 12:00:00,LONG,0.0
2025-10-17 12:00:00,SHORT,1.0
2025-11-29 12:00:00,SHORT,1.0
2020-02-02 12:00:00,SHORT,0.0
2020-02-26 00:00:00,SHORT,1.0
2021-05-11 00:00:00,SHORT,1.0
2021-12-03 12:00:00,SHORT,1.0
2023-03-12 12:00:00,LONG,1.0
2023-06-05 12:00:00,SHORT,0.0
2024-12-08 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,0.0
2025-06-13 00:00:00,SHORT,0.0
2024-11-06 00:00:00,LONG,1.0
2025-01-19 12:00:00,SHORT,0.0
2025-01-20 12:00:00,SHORT,1.0
2025-05-08 00:00:00,LONG,1.0
2020-01-20 00:00:00,SHORT,0.0
2020-03-08 12:00:00,SHORT,1.0
2020-08-07 00:00:00,SHORT,0.0
2021-07-21 12:00:00,LONG,1.0
2022-09-13 12:00:00,SHORT,1.0
2023-02-15 12:00:00,LONG,0.0
2023-03-12 12:00:00,LONG,1.0
2024-03-10 12:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-09-09 12:00:00,LONG,1.0
2024-11-06 00:00:00,LONG,1.0
2025-02-24 12:00:00,SHORT,1.0
2024-01-15 00:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2025-01-07 00:00:00,SHORT,1.0
2025-08-16 00:00:00,SHORT,1.0
2023-06-16 00:00:00,LONG,1.0
2024-01-14 12:00:00,SHORT,1.0
2024-04-01 00:00:00,SHORT,1.0
2024-09-16 12:00:00,SHORT,0.0
2024-12-08 12:00:00,SHORT,1.0
2025-01-08 00:00:00,SHORT,1.0
2025-11-13 12:00:00,SHORT,0.0
